rank,PF(avg),return%(avg),maxDD%(avg),trades(total),KTP,KSL,TREND,RSI_UP,RSI_DN
456,2.30,-0.02,0.03,26,0.8,1.8,50,60,40
457,2.30,-0.02,0.03,26,0.8,1.8,200,60,40
458,2.30,-0.02,0.03,26,0.8,1.8,250,60,40
459,2.30,-0.02,0.03,26,0.8,1.8,100,60,40
460,2.30,-0.02,0.03,26,0.8,1.8,150,60,40
461,2.30,-0.02,0.03,21,0.8,1.6,20,60,40
462,2.30,-0.02,0.03,21,0.8,1.8,20,60,40
463,2.30,-0.04,0.06,26,0.8,1.3,50,60,40
464,2.30,-0.04,0.06,26,0.8,1.3,200,60,40
465,2.30,-0.04,0.06,26,0.8,1.3,250,60,40
466,2.30,-0.04,0.06,26,0.8,1.3,100,60,40
467,2.30,-0.04,0.06,26,0.8,1.3,150,60,40
468,2.30,-0.04,0.06,26,0.8,1.4,50,60,40
469,2.30,-0.04,0.06,26,0.8,1.4,200,60,40
470,2.30,-0.04,0.06,26,0.8,1.4,250,60,40
471,2.30,-0.04,0.06,26,0.8,1.4,100,60,40
472,2.30,-0.04,0.06,26,0.8,1.4,150,60,40
473,2.30,-0.04,0.06,21,0.8,1.2,20,60,40
474,2.30,-0.04,0.06,21,0.8,1.3,20,60,40
475,2.30,-0.04,0.06,21,0.8,1.4,20,60,40
476,2.30,-0.07,0.09,26,0.8,1.2,50,60,40
477,2.30,-0.07,0.09,26,0.8,1.2,200,60,40
478,2.30,-0.07,0.09,26,0.8,1.2,250,60,40
479,2.30,-0.07,0.09,26,0.8,1.2,100,60,40
480,2.30,-0.07,0.09,26,0.8,1.2,150,60,40
481,2.30,-0.13,0.15,21,0.8,1.0,20,60,40
482,2.30,-0.13,0.15,21,0.8,1.1,20,60,40
483,2.30,-0.16,0.18,26,0.8,1.1,50,60,40
484,2.30,-0.16,0.18,26,0.8,1.1,200,60,40
485,2.30,-0.16,0.18,26,0.8,1.1,250,60,40
486,2.30,-0.16,0.18,26,0.8,1.1,100,60,40
487,2.30,-0.16,0.18,26,0.8,1.1,150,60,40
488,2.30,-0.19,0.21,26,0.8,1.0,50,60,40
489,2.30,-0.19,0.21,26,0.8,1.0,200,60,40
490,2.30,-0.19,0.21,26,0.8,1.0,250,60,40
491,2.30,-0.19,0.21,26,0.8,1.0,100,60,40
492,2.30,-0.19,0.21,26,0.8,1.0,150,60,40
493,1.93,0.01,0.00,39,0.8,2.0,50,55,45
494,1.93,0.01,0.00,39,0.8,2.0,50,55,45
495,1.93,0.01,0.00,39,0.8,2.0,200,55,45
496,1.93,0.01,0.00,39,0.8,2.0,200,55,45
497,1.93,0.01,0.00,39,0.8,2.0,250,55,45
498,1.93,0.01,0.00,39,0.8,2.0,250,55,45
499,1.93,0.01,0.00,39,0.8,2.0,100,55,45
500,1.93,0.01,0.00,39,0.8,2.0,100,55,45
501,1.93,0.01,0.00,39,0.8,2.0,150,55,45
502,1.93,0.01,0.00,39,0.8,2.0,150,55,45
503,1.93,-0.02,0.03,39,0.8,1.6,50,55,45
504,1.93,-0.02,0.03,39,0.8,1.6,50,55,45
505,1.93,-0.02,0.03,39,0.8,1.6,200,55,45
506,1.93,-0.02,0.03,39,0.8,1.6,200,55,45
507,1.93,-0.02,0.03,39,0.8,1.6,250,55,45
508,1.93,-0.02,0.03,39,0.8,1.6,250,55,45
509,1.93,-0.02,0.03,39,0.8,1.6,100,55,45
510,1.93,-0.02,0.03,39,0.8,1.6,100,55,45
511,1.93,-0.02,0.03,39,0.8,1.6,150,55,45
512,1.93,-0.02,0.03,39,0.8,1.6,150,55,45
513,1.93,-0.02,0.03,39,0.8,1.8,50,55,45
514,1.93,-0.02,0.03,39,0.8,1.8,50,55,45
515,1.93,-0.02,0.03,39,0.8,1.8,200,55,45
516,1.93,-0.02,0.03,39,0.8,1.8,200,55,45
517,1.93,-0.02,0.03,39,0.8,1.8,250,55,45
518,1.93,-0.02,0.03,39,0.8,1.8,250,55,45
519,1.93,-0.02,0.03,39,0.8,1.8,100,55,45
520,1.93,-0.02,0.03,39,0.8,1.8,100,55,45
521,1.93,-0.02,0.03,39,0.8,1.8,150,55,45
522,1.93,-0.02,0.03,39,0.8,1.8,150,55,45
523,1.48,-0.27,0.33,49,1.0,1.0,50,52,48
524,1.48,-0.27,0.33,49,1.0,1.0,50,52,48
525,1.48,-0.27,0.33,49,1.0,1.0,200,52,48
526,1.48,-0.27,0.33,49,1.0,1.0,200,52,48
527,1.48,-0.27,0.33,49,1.0,1.0,250,52,48
528,1.48,-0.27,0.33,49,1.0,1.0,250,52,48
529,1.48,-0.27,0.33,49,1.0,1.0,100,52,48
530,1.48,-0.27,0.33,49,1.0,1.0,100,52,48
531,1.48,-0.27,0.33,49,1.0,1.0,150,52,48
532,1.48,-0.27,0.33,49,1.0,1.0,150,52,48
533,1.47,-0.22,0.27,49,1.0,1.1,50,52,48
534,1.47,-0.22,0.27,49,1.0,1.1,50,52,48
535,1.47,-0.22,0.27,49,1.0,1.1,200,52,48
536,1.47,-0.22,0.27,49,1.0,1.1,200,52,48
537,1.47,-0.22,0.27,49,1.0,1.1,250,52,48
538,1.47,-0.22,0.27,49,1.0,1.1,250,52,48
539,1.47,-0.22,0.27,49,1.0,1.1,100,52,48
540,1.47,-0.22,0.27,49,1.0,1.1,100,52,48
541,1.47,-0.22,0.27,49,1.0,1.1,150,52,48
542,1.47,-0.22,0.27,49,1.0,1.1,150,52,48
543,1.33,-0.28,0.33,49,0.9,1.0,50,52,48
544,1.33,-0.28,0.33,49,0.9,1.0,50,52,48
545,1.33,-0.28,0.33,49,0.9,1.0,200,52,48
546,1.33,-0.28,0.33,49,0.9,1.0,200,52,48
547,1.33,-0.28,0.33,49,0.9,1.0,250,52,48
548,1.33,-0.28,0.33,49,0.9,1.0,250,52,48
549,1.33,-0.28,0.33,49,0.9,1.0,100,52,48
550,1.33,-0.28,0.33,49,0.9,1.0,100,52,48
551,1.33,-0.28,0.33,49,0.9,1.0,150,52,48
552,1.33,-0.28,0.33,49,0.9,1.0,150,52,48
553,1.32,-0.23,0.27,49,0.9,1.1,50,52,48
554,1.32,-0.23,0.27,49,0.9,1.1,50,52,48
555,1.32,-0.23,0.27,49,0.9,1.1,200,52,48
556,1.32,-0.23,0.27,49,0.9,1.1,200,52,48
557,1.32,-0.23,0.27,49,0.9,1.1,250,52,48
558,1.32,-0.23,0.27,49,0.9,1.1,250,52,48
559,1.32,-0.23,0.27,49,0.9,1.1,100,52,48
560,1.32,-0.23,0.27,49,0.9,1.1,100,52,48
561,1.32,-0.23,0.27,49,0.9,1.1,150,52,48
562,1.32,-0.23,0.27,49,0.9,1.1,150,52,48
563,1.22,-0.27,0.33,49,0.8,1.0,50,52,48
564,1.22,-0.27,0.33,49,0.8,1.0,50,52,48
565,1.22,-0.27,0.33,49,0.8,1.0,200,52,48
566,1.22,-0.27,0.33,49,0.8,1.0,200,52,48
567,1.22,-0.27,0.33,49,0.8,1.0,250,52,48
568,1.22,-0.27,0.33,49,0.8,1.0,250,52,48
569,1.22,-0.27,0.33,49,0.8,1.0,100,52,48
570,1.22,-0.27,0.33,49,0.8,1.0,100,52,48
571,1.22,-0.27,0.33,49,0.8,1.0,150,52,48
572,1.22,-0.27,0.33,49,0.8,1.0,150,52,48
573,1.21,-0.21,0.27,49,0.8,1.1,50,52,48
574,1.21,-0.21,0.27,49,0.8,1.1,50,52,48
575,1.21,-0.21,0.27,49,0.8,1.1,200,52,48
576,1.21,-0.21,0.27,49,0.8,1.1,200,52,48
577,1.21,-0.21,0.27,49,0.8,1.1,250,52,48
578,1.21,-0.21,0.27,49,0.8,1.1,250,52,48
579,1.21,-0.21,0.27,49,0.8,1.1,100,52,48
580,1.21,-0.21,0.27,49,0.8,1.1,100,52,48
581,1.21,-0.21,0.27,49,0.8,1.1,150,52,48
582,1.21,-0.21,0.27,49,0.8,1.1,150,52,48
583,0.14,-0.21,0.24,32,1.2,1.0,20,52,48
584,0.14,-0.21,0.24,32,1.2,1.0,20,52,48
585,0.14,-0.21,0.24,32,1.2,1.0,20,52,48
586,0.14,-0.21,0.24,32,1.2,1.0,20,52,48
587,0.14,-0.30,0.33,49,1.2,1.0,50,52,48
588,0.14,-0.30,0.33,49,1.2,1.0,50,52,48
589,0.14,-0.30,0.33,49,1.2,1.0,200,52,48
590,0.14,-0.30,0.33,49,1.2,1.0,200,52,48
591,0.14,-0.30,0.33,49,1.2,1.0,250,52,48
592,0.14,-0.30,0.33,49,1.2,1.0,250,52,48
593,0.14,-0.30,0.33,49,1.2,1.0,100,52,48
594,0.14,-0.30,0.33,49,1.2,1.0,100,52,48
595,0.14,-0.30,0.33,49,1.2,1.0,150,52,48
596,0.14,-0.30,0.33,49,1.2,1.0,150,52,48
597,0.14,-0.30,0.33,49,1.2,1.0,50,52,48
598,0.14,-0.30,0.33,49,1.2,1.0,50,52,48
599,0.14,-0.30,0.33,49,1.2,1.0,200,52,48
600,0.14,-0.30,0.33,49,1.2,1.0,200,52,48
601,0.14,-0.30,0.33,49,1.2,1.0,250,52,48
602,0.14,-0.30,0.33,49,1.2,1.0,250,52,48
603,0.14,-0.30,0.33,49,1.2,1.0,100,52,48
604,0.14,-0.30,0.33,49,1.2,1.0,100,52,48
605,0.14,-0.30,0.33,49,1.2,1.0,150,52,48
606,0.14,-0.30,0.33,49,1.2,1.0,150,52,48
607,0.13,-0.21,0.24,32,1.1,1.0,20,52,48
608,0.13,-0.21,0.24,32,1.1,1.0,20,52,48
609,0.13,-0.30,0.33,49,1.1,1.0,50,52,48
610,0.13,-0.30,0.33,49,1.1,1.0,50,52,48
611,0.13,-0.30,0.33,49,1.1,1.0,200,52,48
612,0.13,-0.30,0.33,49,1.1,1.0,200,52,48
613,0.13,-0.30,0.33,49,1.1,1.0,250,52,48
614,0.13,-0.30,0.33,49,1.1,1.0,250,52,48
615,0.13,-0.30,0.33,49,1.1,1.0,100,52,48
616,0.13,-0.30,0.33,49,1.1,1.0,100,52,48
617,0.13,-0.30,0.33,49,1.1,1.0,150,52,48
618,0.13,-0.30,0.33,49,1.1,1.0,150,52,48
619,0.13,-0.21,0.24,32,1.2,1.1,20,52,48
620,0.13,-0.21,0.24,32,1.2,1.1,20,52,48
621,0.13,-0.21,0.24,32,1.2,1.1,20,52,48
622,0.13,-0.21,0.24,32,1.2,1.1,20,52,48
623,0.13,-0.24,0.27,49,1.2,1.1,50,52,48
624,0.13,-0.24,0.27,49,1.2,1.1,50,52,48
625,0.13,-0.24,0.27,49,1.2,1.1,200,52,48
626,0.13,-0.24,0.27,49,1.2,1.1,200,52,48
627,0.13,-0.24,0.27,49,1.2,1.1,250,52,48
628,0.13,-0.24,0.27,49,1.2,1.1,250,52,48
629,0.13,-0.24,0.27,49,1.2,1.1,100,52,48
630,0.13,-0.24,0.27,49,1.2,1.1,100,52,48
631,0.13,-0.24,0.27,49,1.2,1.1,150,52,48
632,0.13,-0.24,0.27,49,1.2,1.1,150,52,48
633,0.13,-0.24,0.27,49,1.2,1.1,50,52,48
634,0.13,-0.24,0.27,49,1.2,1.1,50,52,48
635,0.13,-0.24,0.27,49,1.2,1.1,200,52,48
636,0.13,-0.24,0.27,49,1.2,1.1,200,52,48
637,0.13,-0.24,0.27,49,1.2,1.1,250,52,48
638,0.13,-0.24,0.27,49,1.2,1.1,250,52,48
639,0.13,-0.24,0.27,49,1.2,1.1,100,52,48
640,0.13,-0.24,0.27,49,1.2,1.1,100,52,48
641,0.13,-0.24,0.27,49,1.2,1.1,150,52,48
642,0.13,-0.24,0.27,49,1.2,1.1,150,52,48
643,0.12,-0.21,0.24,32,1.1,1.1,20,52,48
644,0.12,-0.21,0.24,32,1.1,1.1,20,52,48
645,0.12,-0.24,0.27,49,1.1,1.1,50,52,48
646,0.12,-0.24,0.27,49,1.1,1.1,50,52,48
647,0.12,-0.24,0.27,49,1.1,1.1,200,52,48
648,0.12,-0.24,0.27,49,1.1,1.1,200,52,48
649,0.12,-0.24,0.27,49,1.1,1.1,250,52,48
650,0.12,-0.24,0.27,49,1.1,1.1,250,52,48
651,0.12,-0.24,0.27,49,1.1,1.1,100,52,48
652,0.12,-0.24,0.27,49,1.1,1.1,100,52,48
653,0.12,-0.24,0.27,49,1.1,1.1,150,52,48
654,0.12,-0.24,0.27,49,1.1,1.1,150,52,48
655,0.08,-0.28,0.30,39,0.8,1.0,50,55,45
656,0.08,-0.28,0.30,39,0.8,1.0,50,55,45
657,0.08,-0.28,0.30,39,0.8,1.0,200,55,45
658,0.08,-0.28,0.30,39,0.8,1.0,200,55,45
659,0.08,-0.28,0.30,39,0.8,1.0,250,55,45
660,0.08,-0.28,0.30,39,0.8,1.0,250,55,45
661,0.08,-0.28,0.30,39,0.8,1.0,100,55,45
662,0.08,-0.28,0.30,39,0.8,1.0,100,55,45
663,0.08,-0.28,0.30,39,0.8,1.0,150,55,45
664,0.08,-0.28,0.30,39,0.8,1.0,150,55,45
665,0.07,-0.19,0.21,39,0.8,1.1,50,55,45
666,0.07,-0.19,0.21,39,0.8,1.1,50,55,45
667,0.07,-0.19,0.21,39,0.8,1.1,200,55,45
668,0.07,-0.19,0.21,39,0.8,1.1,200,55,45
669,0.07,-0.19,0.21,39,0.8,1.1,250,55,45
670,0.07,-0.19,0.21,39,0.8,1.1,250,55,45
671,0.07,-0.19,0.21,39,0.8,1.1,100,55,45
672,0.07,-0.19,0.21,39,0.8,1.1,100,55,45
673,0.07,-0.19,0.21,39,0.8,1.1,150,55,45
674,0.07,-0.19,0.21,39,0.8,1.1,150,55,45
675,0.07,-0.07,0.09,39,0.8,1.2,50,55,45
676,0.07,-0.07,0.09,39,0.8,1.2,50,55,45
677,0.07,-0.07,0.09,39,0.8,1.2,200,55,45
678,0.07,-0.07,0.09,39,0.8,1.2,200,55,45
679,0.07,-0.07,0.09,39,0.8,1.2,250,55,45
680,0.07,-0.07,0.09,39,0.8,1.2,250,55,45
681,0.07,-0.07,0.09,39,0.8,1.2,100,55,45
682,0.07,-0.07,0.09,39,0.8,1.2,100,55,45
683,0.07,-0.07,0.09,39,0.8,1.2,150,55,45
684,0.07,-0.07,0.09,39,0.8,1.2,150,55,45
685,0.06,-0.07,0.09,39,0.8,1.3,50,55,45
686,0.06,-0.07,0.09,39,0.8,1.3,50,55,45
687,0.06,-0.07,0.09,39,0.8,1.3,200,55,45
688,0.06,-0.07,0.09,39,0.8,1.3,200,55,45
689,0.06,-0.07,0.09,39,0.8,1.3,250,55,45
690,0.06,-0.07,0.09,39,0.8,1.3,250,55,45
691,0.06,-0.07,0.09,39,0.8,1.3,100,55,45
692,0.06,-0.07,0.09,39,0.8,1.3,100,55,45
693,0.06,-0.07,0.09,39,0.8,1.3,150,55,45
694,0.06,-0.07,0.09,39,0.8,1.3,150,55,45
695,0.06,-0.04,0.06,39,0.8,1.4,50,55,45
696,0.06,-0.04,0.06,39,0.8,1.4,50,55,45
697,0.06,-0.04,0.06,39,0.8,1.4,200,55,45
698,0.06,-0.04,0.06,39,0.8,1.4,200,55,45
699,0.06,-0.04,0.06,39,0.8,1.4,250,55,45
700,0.06,-0.04,0.06,39,0.8,1.4,250,55,45
701,0.06,-0.04,0.06,39,0.8,1.4,100,55,45
702,0.06,-0.04,0.06,39,0.8,1.4,100,55,45
703,0.06,-0.04,0.06,39,0.8,1.4,150,55,45
704,0.06,-0.04,0.06,39,0.8,1.4,150,55,45
705,0.00,0.00,0.00,49,1.3,1.6,50,52,48
706,0.00,0.00,0.00,49,1.3,1.6,50,52,48
707,0.00,0.00,0.00,49,1.3,1.6,200,52,48
708,0.00,0.00,0.00,49,1.3,1.6,200,52,48
709,0.00,0.00,0.00,49,1.3,1.6,250,52,48
710,0.00,0.00,0.00,49,1.3,1.6,250,52,48
711,0.00,0.00,0.00,49,1.3,1.6,100,52,48
712,0.00,0.00,0.00,49,1.3,1.6,100,52,48
713,0.00,0.00,0.00,49,1.3,1.6,150,52,48
714,0.00,0.00,0.00,49,1.3,1.6,150,52,48
715,0.00,0.00,0.00,49,1.3,1.8,50,52,48
716,0.00,0.00,0.00,49,1.3,1.8,50,52,48
717,0.00,0.00,0.00,49,1.3,1.8,200,52,48
718,0.00,0.00,0.00,49,1.3,1.8,200,52,48
719,0.00,0.00,0.00,49,1.3,1.8,250,52,48
720,0.00,0.00,0.00,49,1.3,1.8,250,52,48
721,0.00,0.00,0.00,49,1.3,1.8,100,52,48
722,0.00,0.00,0.00,49,1.3,1.8,100,52,48
723,0.00,0.00,0.00,49,1.3,1.8,150,52,48
724,0.00,0.00,0.00,49,1.3,1.8,150,52,48
725,0.00,0.00,0.00,49,1.3,2.0,50,52,48
726,0.00,0.00,0.00,49,1.3,2.0,50,52,48
727,0.00,0.00,0.00,49,1.3,2.0,200,52,48
728,0.00,0.00,0.00,49,1.3,2.0,200,52,48
729,0.00,0.00,0.00,49,1.3,2.0,250,52,48
730,0.00,0.00,0.00,49,1.3,2.0,250,52,48
731,0.00,0.00,0.00,49,1.3,2.0,100,52,48
732,0.00,0.00,0.00,49,1.3,2.0,100,52,48
733,0.00,0.00,0.00,49,1.3,2.0,150,52,48
734,0.00,0.00,0.00,49,1.3,2.0,150,52,48
735,0.00,0.00,0.00,49,1.4,1.6,50,52,48
736,0.00,0.00,0.00,49,1.4,1.6,50,52,48
737,0.00,0.00,0.00,49,1.4,1.6,200,52,48
738,0.00,0.00,0.00,49,1.4,1.6,200,52,48
739,0.00,0.00,0.00,49,1.4,1.6,250,52,48
740,0.00,0.00,0.00,49,1.4,1.6,250,52,48
741,0.00,0.00,0.00,49,1.4,1.6,100,52,48
742,0.00,0.00,0.00,49,1.4,1.6,100,52,48
743,0.00,0.00,0.00,49,1.4,1.6,150,52,48
744,0.00,0.00,0.00,49,1.4,1.6,150,52,48
745,0.00,0.00,0.00,49,1.4,1.8,50,52,48
746,0.00,0.00,0.00,49,1.4,1.8,50,52,48
747,0.00,0.00,0.00,49,1.4,1.8,200,52,48
748,0.00,0.00,0.00,49,1.4,1.8,200,52,48
749,0.00,0.00,0.00,49,1.4,1.8,250,52,48
750,0.00,0.00,0.00,49,1.4,1.8,250,52,48
751,0.00,0.00,0.00,49,1.4,1.8,100,52,48
752,0.00,0.00,0.00,49,1.4,1.8,100,52,48
753,0.00,0.00,0.00,49,1.4,1.8,150,52,48
754,0.00,0.00,0.00,49,1.4,1.8,150,52,48
755,0.00,0.00,0.00,49,1.4,2.0,50,52,48
756,0.00,0.00,0.00,49,1.4,2.0,50,52,48
757,0.00,0.00,0.00,49,1.4,2.0,200,52,48
758,0.00,0.00,0.00,49,1.4,2.0,200,52,48
759,0.00,0.00,0.00,49,1.4,2.0,250,52,48
760,0.00,0.00,0.00,49,1.4,2.0,250,52,48
761,0.00,0.00,0.00,49,1.4,2.0,100,52,48
762,0.00,0.00,0.00,49,1.4,2.0,100,52,48
763,0.00,0.00,0.00,49,1.4,2.0,150,52,48
764,0.00,0.00,0.00,49,1.4,2.0,150,52,48
765,0.00,0.00,0.00,49,1.5,1.6,50,52,48
766,0.00,0.00,0.00,49,1.5,1.6,50,52,48
767,0.00,0.00,0.00,49,1.5,1.6,200,52,48
768,0.00,0.00,0.00,49,1.5,1.6,200,52,48
769,0.00,0.00,0.00,49,1.5,1.6,250,52,48
770,0.00,0.00,0.00,49,1.5,1.6,250,52,48
771,0.00,0.00,0.00,49,1.5,1.6,100,52,48
772,0.00,0.00,0.00,49,1.5,1.6,100,52,48
773,0.00,0.00,0.00,49,1.5,1.6,150,52,48
774,0.00,0.00,0.00,49,1.5,1.6,150,52,48
775,0.00,0.00,0.00,49,1.5,1.8,50,52,48
776,0.00,0.00,0.00,49,1.5,1.8,50,52,48
777,0.00,0.00,0.00,49,1.5,1.8,200,52,48
778,0.00,0.00,0.00,49,1.5,1.8,200,52,48
779,0.00,0.00,0.00,49,1.5,1.8,250,52,48
780,0.00,0.00,0.00,49,1.5,1.8,250,52,48
781,0.00,0.00,0.00,49,1.5,1.8,100,52,48
782,0.00,0.00,0.00,49,1.5,1.8,100,52,48
783,0.00,0.00,0.00,49,1.5,1.8,150,52,48
784,0.00,0.00,0.00,49,1.5,1.8,150,52,48
785,0.00,0.00,0.00,49,1.5,2.0,50,52,48
786,0.00,0.00,0.00,49,1.5,2.0,50,52,48
787,0.00,0.00,0.00,49,1.5,2.0,200,52,48
788,0.00,0.00,0.00,49,1.5,2.0,200,52,48
789,0.00,0.00,0.00,49,1.5,2.0,250,52,48
790,0.00,0.00,0.00,49,1.5,2.0,250,52,48
791,0.00,0.00,0.00,49,1.5,2.0,100,52,48
792,0.00,0.00,0.00,49,1.5,2.0,100,52,48
793,0.00,0.00,0.00,49,1.5,2.0,150,52,48
794,0.00,0.00,0.00,49,1.5,2.0,150,52,48
795,0.00,0.00,0.00,49,1.6,1.6,50,52,48
796,0.00,0.00,0.00,49,1.6,1.6,50,52,48
797,0.00,0.00,0.00,49,1.6,1.6,200,52,48
798,0.00,0.00,0.00,49,1.6,1.6,200,52,48
799,0.00,0.00,0.00,49,1.6,1.6,250,52,48
800,0.00,0.00,0.00,49,1.6,1.6,250,52,48
801,0.00,0.00,0.00,49,1.6,1.6,100,52,48
802,0.00,0.00,0.00,49,1.6,1.6,100,52,48
803,0.00,0.00,0.00,49,1.6,1.6,150,52,48
804,0.00,0.00,0.00,49,1.6,1.6,150,52,48
805,0.00,0.00,0.00,49,1.6,1.8,50,52,48
806,0.00,0.00,0.00,49,1.6,1.8,50,52,48
807,0.00,0.00,0.00,49,1.6,1.8,200,52,48
808,0.00,0.00,0.00,49,1.6,1.8,200,52,48
809,0.00,0.00,0.00,49,1.6,1.8,250,52,48
810,0.00,0.00,0.00,49,1.6,1.8,250,52,48
811,0.00,0.00,0.00,49,1.6,1.8,100,52,48
812,0.00,0.00,0.00,49,1.6,1.8,100,52,48
813,0.00,0.00,0.00,49,1.6,1.8,150,52,48
814,0.00,0.00,0.00,49,1.6,1.8,150,52,48
815,0.00,0.00,0.00,49,1.6,2.0,50,52,48
816,0.00,0.00,0.00,49,1.6,2.0,50,52,48
817,0.00,0.00,0.00,49,1.6,2.0,200,52,48
818,0.00,0.00,0.00,49,1.6,2.0,200,52,48
819,0.00,0.00,0.00,49,1.6,2.0,250,52,48
820,0.00,0.00,0.00,49,1.6,2.0,250,52,48
821,0.00,0.00,0.00,49,1.6,2.0,100,52,48
822,0.00,0.00,0.00,49,1.6,2.0,100,52,48
823,0.00,0.00,0.00,49,1.6,2.0,150,52,48
824,0.00,0.00,0.00,49,1.6,2.0,150,52,48
825,0.00,0.00,0.00,39,0.9,2.0,50,55,45
826,0.00,0.00,0.00,39,0.9,2.0,50,55,45
827,0.00,0.00,0.00,39,0.9,2.0,200,55,45
828,0.00,0.00,0.00,39,0.9,2.0,200,55,45
829,0.00,0.00,0.00,39,0.9,2.0,250,55,45
830,0.00,0.00,0.00,39,0.9,2.0,250,55,45
831,0.00,0.00,0.00,39,0.9,2.0,100,55,45
832,0.00,0.00,0.00,39,0.9,2.0,100,55,45
833,0.00,0.00,0.00,39,0.9,2.0,150,55,45
834,0.00,0.00,0.00,39,0.9,2.0,150,55,45
835,0.00,0.00,0.00,39,1.0,2.0,50,55,45
836,0.00,0.00,0.00,39,1.0,2.0,50,55,45
837,0.00,0.00,0.00,39,1.0,2.0,200,55,45
838,0.00,0.00,0.00,39,1.0,2.0,200,55,45
839,0.00,0.00,0.00,39,1.0,2.0,250,55,45
840,0.00,0.00,0.00,39,1.0,2.0,250,55,45
841,0.00,0.00,0.00,39,1.0,2.0,100,55,45
842,0.00,0.00,0.00,39,1.0,2.0,100,55,45
843,0.00,0.00,0.00,39,1.0,2.0,150,55,45
844,0.00,0.00,0.00,39,1.0,2.0,150,55,45
845,0.00,0.00,0.00,39,1.1,2.0,50,55,45
846,0.00,0.00,0.00,39,1.1,2.0,50,55,45
847,0.00,0.00,0.00,39,1.1,2.0,200,55,45
848,0.00,0.00,0.00,39,1.1,2.0,200,55,45
849,0.00,0.00,0.00,39,1.1,2.0,250,55,45
850,0.00,0.00,0.00,39,1.1,2.0,250,55,45
851,0.00,0.00,0.00,39,1.1,2.0,100,55,45
852,0.00,0.00,0.00,39,1.1,2.0,100,55,45
853,0.00,0.00,0.00,39,1.1,2.0,150,55,45
854,0.00,0.00,0.00,39,1.1,2.0,150,55,45
855,0.00,0.00,0.00,39,1.2,2.0,50,55,45
856,0.00,0.00,0.00,39,1.2,2.0,50,55,45
857,0.00,0.00,0.00,39,1.2,2.0,200,55,45
858,0.00,0.00,0.00,39,1.2,2.0,200,55,45
859,0.00,0.00,0.00,39,1.2,2.0,250,55,45
860,0.00,0.00,0.00,39,1.2,2.0,250,55,45
861,0.00,0.00,0.00,39,1.2,2.0,100,55,45
862,0.00,0.00,0.00,39,1.2,2.0,100,55,45
863,0.00,0.00,0.00,39,1.2,2.0,150,55,45
864,0.00,0.00,0.00,39,1.2,2.0,150,55,45
865,0.00,0.00,0.00,39,1.2,2.0,50,55,45
866,0.00,0.00,0.00,39,1.2,2.0,50,55,45
867,0.00,0.00,0.00,39,1.2,2.0,200,55,45
868,0.00,0.00,0.00,39,1.2,2.0,200,55,45
869,0.00,0.00,0.00,39,1.2,2.0,250,55,45
870,0.00,0.00,0.00,39,1.2,2.0,250,55,45
871,0.00,0.00,0.00,39,1.2,2.0,100,55,45
872,0.00,0.00,0.00,39,1.2,2.0,100,55,45
873,0.00,0.00,0.00,39,1.2,2.0,150,55,45
874,0.00,0.00,0.00,39,1.2,2.0,150,55,45
875,0.00,0.00,0.00,39,1.3,2.0,50,55,45
876,0.00,0.00,0.00,39,1.3,2.0,50,55,45
877,0.00,0.00,0.00,39,1.3,2.0,200,55,45
878,0.00,0.00,0.00,39,1.3,2.0,200,55,45
879,0.00,0.00,0.00,39,1.3,2.0,250,55,45
880,0.00,0.00,0.00,39,1.3,2.0,250,55,45
881,0.00,0.00,0.00,39,1.3,2.0,100,55,45
882,0.00,0.00,0.00,39,1.3,2.0,100,55,45
883,0.00,0.00,0.00,39,1.3,2.0,150,55,45
884,0.00,0.00,0.00,39,1.3,2.0,150,55,45
885,0.00,0.00,0.00,39,1.4,2.0,50,55,45
886,0.00,0.00,0.00,39,1.4,2.0,50,55,45
887,0.00,0.00,0.00,39,1.4,2.0,200,55,45
888,0.00,0.00,0.00,39,1.4,2.0,200,55,45
889,0.00,0.00,0.00,39,1.4,2.0,250,55,45
890,0.00,0.00,0.00,39,1.4,2.0,250,55,45
891,0.00,0.00,0.00,39,1.4,2.0,100,55,45
892,0.00,0.00,0.00,39,1.4,2.0,100,55,45
893,0.00,0.00,0.00,39,1.4,2.0,150,55,45
894,0.00,0.00,0.00,39,1.4,2.0,150,55,45
895,0.00,0.00,0.00,39,1.5,2.0,50,55,45
896,0.00,0.00,0.00,39,1.5,2.0,50,55,45
897,0.00,0.00,0.00,39,1.5,2.0,200,55,45
898,0.00,0.00,0.00,39,1.5,2.0,200,55,45
899,0.00,0.00,0.00,39,1.5,2.0,250,55,45
900,0.00,0.00,0.00,39,1.5,2.0,250,55,45
901,0.00,0.00,0.00,39,1.5,2.0,100,55,45
902,0.00,0.00,0.00,39,1.5,2.0,100,55,45
903,0.00,0.00,0.00,39,1.5,2.0,150,55,45
904,0.00,0.00,0.00,39,1.5,2.0,150,55,45
905,0.00,0.00,0.00,39,1.6,2.0,50,55,45
906,0.00,0.00,0.00,39,1.6,2.0,50,55,45
907,0.00,0.00,0.00,39,1.6,2.0,200,55,45
908,0.00,0.00,0.00,39,1.6,2.0,200,55,45
909,0.00,0.00,0.00,39,1.6,2.0,250,55,45
910,0.00,0.00,0.00,39,1.6,2.0,250,55,45
911,0.00,0.00,0.00,39,1.6,2.0,100,55,45
